Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Isosorbide Dinitrate,Isosorbide Dinitrate,11,17,510,2000.97,,,11,17,2000.97,510,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,43,112,3342,1183.23,13,#,,,,,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Lisinopril,Lisinopril,99,253,7515,1266.03,27,#,,,,,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Losartan Potassium,Losartan Potassium,151,407.6,12218,2821.31,48,,139,373.6,2521.83,11198,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,105,259.4,7781,3203.48,38,#,,,,,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Metoprolol Tartrate,Metoprolol Tartrate,12,36,1080,76.22,,*,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,19,47,1410,166.05,,*,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Potassium Chloride,Potassium Chloride,33,65,1858,2719.16,16,#,,,,,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,26,76,2265,614.63,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,45,129,3870,2811.42,13,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Sertraline Hcl,Sertraline Hcl,13,39,1170,191.01,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Sirolimus,Sirolimus,31,67,2010,22127.1,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,12,36,1080,384.64,,,12,36,384.64,1080,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Spironolactone,Spironolactone,97,270.9,8126,836.58,36,,86,253.9,702.72,7616,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Tacrolimus,Tacrolimus,18,42,1260,4920.37,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Torsemide,Torsemide,51,118.3,3549,2697.18,21,#,,,,,#,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Valsartan,Valsartan,21,41,1190,989,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Warfarin Sodium,Warfarin Sodium,23,51.9,1507,855.44,,#,,,,,*,
1093958803,Hryniewicz,Katarzyna,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,15,23,690,11231.34,,,15,23,11231.34,690,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Amiodarone Hcl,Amiodarone Hcl,58,128,3715,1415.79,20,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Amlodipine Besylate,Amlodipine Besylate,53,127,3810,212.75,17,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,80,155,4650,1014.15,23,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Brilinta,Ticagrelor,28,57,1710,23119.08,,#,,,,,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Bumetanide,Bumetanide,364,721.5,20569,33946.46,115,,319,626.3,27522.89,17712,,104
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Carvedilol,Carvedilol,109,221,6299,1063.96,30,,109,221,1063.96,6299,,30
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Clopidogrel,Clopidogrel Bisulfate,37,69.6,2088,321.89,13,,37,69.6,321.89,2088,,13
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Eliquis,Apixaban,47,77,2310,35818.33,13,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,72,90,2700,49112.19,16,,53,71,38491.83,2130,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Eplerenone,Eplerenone,12,12,360,720,,,12,12,720,360,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Furosemide,Furosemide,73,174.2,5178,642.89,27,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,28,52.5,1575,664.93,,#,,,,,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,24,56,1680,651.01,,,24,56,651.01,1680,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Klor-Con M20,Potassium Chloride,20,48.2,1446,458.62,,,20,48.2,458.62,1446,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Lisinopril,Lisinopril,55,159,4770,301.08,19,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,32,68,2040,336.84,12,#,,,,,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Metolazone,Metolazone,50,71.8,1538,822.57,27,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,88,200,5990,2541.27,35,,75,175,2148.07,5240,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Metoprolol Tartrate,Metoprolol Tartrate,30,62,1860,179.32,,,30,62,179.32,1860,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Nitroglycerin,Nitroglycerin,16,16,202,186.56,13,#,,,,,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Omeprazole,Omeprazole,12,12,360,48.02,,*,,,,,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,199,431.7,12612,17304.76,72,,180,383.9,14794.93,11178,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Rosuvastatin Calcium,Rosuvastatin Calcium,25,41,1230,406.98,,#,,,,,*,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Spironolactone,Spironolactone,152,301.4,8844,1696.29,43,,133,259.4,1272.16,7584,#,
1205814464,Wendell,Melissa,Wausau,WI,55,Nurse Practitioner,S,Torsemide,Torsemide,17,32.2,967,233.73,,,17,32.2,233.73,967,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Acyclovir,Acyclovir,161,361,10830,5415.38,44,#,,,,,#,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Cyclosporine Modified,"Cyclosporine, Modified",19,19,543,934.82,,,19,19,934.82,543,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Dapsone,Dapsone,11,13,390,758.82,,,11,13,758.82,390,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Dexamethasone,Dexamethasone,29,37.2,911,1027.66,,,14,22.2,487.96,581,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Eliquis,Apixaban,20,28,840,13604.1,,*,,,,,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Famciclovir,Famciclovir,18,34.2,977,3236.54,,,18,34.2,3236.54,977,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Hydroxyurea,Hydroxyurea,55,119.7,3573,2680.25,13,,55,119.7,2680.25,3573,,13
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Imbruvica,Ibrutinib,42,42,1176,545032.74,,,42,42,545032.74,1176,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Jadenu,Deferasirox,19,19,570,203133.89,,,19,19,203133.89,570,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Jakafi,Ruxolitinib Phosphate,13,13,390,196014.7,,,13,13,196014.7,390,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Methylprednisolone,Methylprednisolone,16,16,40,105.78,,*,,,,,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Ninlaro,Ixazomib Citrate,16,16,448,175724.48,,,16,16,175724.48,448,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Omeprazole,Omeprazole,16,32,960,119.25,,,16,32,119.25,960,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Pomalyst,Pomalidomide,61,61,1694,1012045.69,,,47,47,738825.05,1302,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Prednisone,Prednisone,18,23.1,472,175.89,,,18,23.1,175.89,472,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Procrit,Epoetin Alfa,44,44,1218,148054.62,,,44,44,148054.62,1218,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Revlimid,Lenalidomide,43,43,1204,649426.85,,,43,43,649426.85,1204,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Sulfamethoxazole-Trimethoprim,Sulfamethoxazole/Trimethoprim,26,64.4,1877,399.17,12,,26,64.4,399.17,1877,,12
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Tasigna,Nilotinib Hcl,39,39,1092,605333.46,,#,,,,,*,
1245235712,Beardell,Frank,Newark,DE,10,Hematology,S,Xarelto,Rivaroxaban,18,34,1004,14921.09,,*,,,,,*,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Amiodarone Hcl,Amiodarone Hcl,14,22,632,416.38,,,14,22,416.38,632,*,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Atorvastatin Calcium,Atorvastatin Calcium,52,73,2190,850.39,26,,40,61,761.27,1830,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Brilinta,Ticagrelor,22,22,660,8581.22,,#,,,,,*,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Carvedilol,Carvedilol,15,21,630,102.96,,,15,21,102.96,630,*,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Cephalexin,Cephalexin,18,18,50,44.39,18,,18,18,44.39,50,,18
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Clopidogrel,Clopidogrel Bisulfate,159,216,6477,1426.56,69,,125,173,1128.52,5187,,56
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Eliquis,Apixaban,29,41,1230,19765.72,17,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Famotidine,Famotidine,18,20,600,161.41,15,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Lisinopril,Lisinopril,29,39,1170,112.1,15,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Losartan Potassium,Losartan Potassium,37,53,1590,276.21,14,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Metoprolol Succinate,Metoprolol Succinate,51,81,2415,1236.94,23,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Metoprolol Tartrate,Metoprolol Tartrate,46,61.5,1845,253.15,24,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Nitroglycerin,Nitroglycerin,26,31.1,619,668.19,22,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Pantoprazole Sodium,Pantoprazole Sodium,28,40,1200,184.46,13,#,,,,,*,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Potassium Chloride,Potassium Chloride,23,35,1030,404.04,13,#,,,,,#,
1346232980,Murphy,Kenneth,Greenwood,SC,45,Physician Assistant,S,Rosuvastatin Calcium,Rosuvastatin Calcium,22,26,780,618.5,,,22,26,618.5,780,*,
1659630366,Webster,Melissa,Minneapolis,MN,27,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,20,46.5,1395,317.1,15,#,,,,,#,
1659630366,Webster,Melissa,Minneapolis,MN,27,Nurse Practitioner,S,Lisinopril,Lisinopril,13,27,784,100.91,,*,,,,,*,
1659630366,Webster,Melissa,Minneapolis,MN,27,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,31,77,2310,659.04,22,#,,,,,#,
1659630366,Webster,Melissa,Minneapolis,MN,27,Nurse Practitioner,S,Nitroglycerin,Nitroglycerin,16,16,182,211.31,16,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,98,178,5327,2295.7,30,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Amlodipine Besylate,Amlodipine Besylate,71,165.5,4947,379.55,26,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Atenolol,Atenolol,18,42,1260,154.11,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Atorvastatin Calcium,Atorvastatin Calcium,125,304,9120,1662.98,47,,94,227,1267.12,6810,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Bumetanide,Bumetanide,112,245.8,7292,10131.36,33,,88,199.7,8855.05,5966,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Carvedilol,Carvedilol,75,211,6307,771.25,33,,60,178,643.55,5317,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Chlorthalidone,Chlorthalidone,16,42,1260,806.97,,,16,42,806.97,1260,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Clonidine Hcl,Clonidine Hcl,11,27,810,129.34,,,11,27,129.34,810,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,76,185.6,5538,1105.31,30,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,13,36,1080,617.72,,*,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Diltiazem Hcl,Diltiazem Hcl,12,16,480,298.81,,,12,16,298.81,480,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Eliquis,Apixaban,210,368.3,11033,171819.87,58,,190,334.3,155714.56,10013,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Entresto,Sacubitril/Valsartan,91,161,4777,86606.62,20,,70,126,66698.59,3727,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Ezetimibe,Ezetimibe,45,94,2820,2050.63,13,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Flecainide Acetate,Flecainide Acetate,40,85.6,2539,2618.86,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Furosemide,Furosemide,93,219.1,6574,744.97,38,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Hydralazine Hcl,Hydralazine Hcl,27,45,1349,236.16,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Hydrochlorothiazide,Hydrochlorothiazide,52,122,3660,221.25,15,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,20,53,1591,313.56,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Lisinopril,Lisinopril,97,238,7140,615.07,36,,85,206,438.22,6180,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Losartan Potassium,Losartan Potassium,66,164,4920,746.49,24,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,201,448.3,13449,4824.63,59,,186,413.3,4176.91,12399,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Metoprolol Tartrate,Metoprolol Tartrate,88,206,6180,673.59,31,,66,164,582.89,4920,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Multaq,Dronedarone Hcl,12,19.7,591,12740.5,,,12,19.7,12740.5,591,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Nitroglycerin,Nitroglycerin,18,18,273,188.2,12,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Pacerone,Amiodarone Hcl,11,20,600,811.9,,,11,20,811.9,600,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Potassium Chloride,Potassium Chloride,61,137,3806,2034.76,20,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,15,38.5,1155,136.77,,,15,38.5,136.77,1155,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,75,185.4,5563,2570.43,29,,63,152.4,1838.26,4572,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Simvastatin,Simvastatin,20,60,1800,103.24,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Spironolactone,Spironolactone,18,50,1493,299.53,,#,,,,,*,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Warfarin Sodium,Warfarin Sodium,94,143.5,2981,828.21,14,#,,,,,#,
1699903526,Ono,Chikako,Franklin,VA,51,Cardiology,S,Xarelto,Rivaroxaban,59,99,2970,46328.5,15,,59,99,46328.5,2970,,15
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Amiodarone Hcl,Amiodarone Hcl,144,214.3,6390,1669.18,40,,123,185.3,1295.02,5520,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Amlodipine Besylate,Amlodipine Besylate,352,618.8,18508,1323.33,90,,279,499.8,985.7,14938,,78
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Atenolol,Atenolol,11,33,990,66.65,,*,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Atorvastatin Calcium,Atorvastatin Calcium,1066,1878.2,56159,10495.49,261,,864,1506.7,8492.82,45020,,207
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Azithromycin,Azithromycin,17,17,85,98.68,17,*,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Brilinta,Ticagrelor,48,57,1688,22564.8,,,33,41,15881.98,1208,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Carvedilol,Carvedilol,435,725,21713,2793,106,,284,471,1933.98,14093,,72
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Chlorthalidone,Chlorthalidone,33,39,1148,703.48,,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Cilostazol,Cilostazol,16,22,660,486.7,,*,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Clonidine Hcl,Clonidine Hcl,33,50.3,1381,244.46,12,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Clopidogrel,Clopidogrel Bisulfate,194,322,9627,1783.45,62,,156,246,1420.92,7374,,50
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,57,88,2630,3770.16,13,,35,55,2944.63,1640,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Diltiazem Hcl,Diltiazem Hcl,18,18,504,379.78,,,18,18,379.78,504,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Eliquis,Apixaban,251,307,9188,148356.06,54,,225,271,130521.85,8108,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Entresto,Sacubitril/Valsartan,193,250,7475,138714.04,39,,132,165,90809.94,4947,,26
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Ezetimibe,Ezetimibe,153,232,6951,6646.56,40,,111,182,5183.51,5451,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Fenofibrate,Fenofibrate Nanocrystallized,47,67,2010,1559.71,11,,25,29,608.77,870,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Flecainide Acetate,Flecainide Acetate,23,31,890,1489.38,,,23,31,1489.38,890,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Furosemide,Furosemide,140,235.2,6998,732.99,39,,95,162,514.52,4816,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Glipizide,Glipizide,16,20,600,30.52,,,16,20,30.52,600,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Glipizide Er,Glipizide,12,12,360,150.72,,,12,12,150.72,360,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Hydralazine Hcl,Hydralazine Hcl,117,214.5,6323,2386.39,31,,102,187.5,1673.53,5573,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Hydrochlorothiazide,Hydrochlorothiazide,119,237,7090,377.94,35,,95,189,327.62,5650,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,382,632,18926,4566.31,82,,261,440,3362.68,13193,,58
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Jardiance,Empagliflozin,89,112,3360,60384.44,19,,60,81,43608.82,2430,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Lisinopril,Lisinopril,430,709.4,21183,1941.95,107,,317,529.4,1441.05,15805,,81
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,135,221.3,6608,1072.7,35,#,,,,,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Losartan Potassium,Losartan Potassium,141,279,8370,1070.49,40,,119,241,885.72,7230,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,65,135,4050,3525.43,19,,50,102,1985.74,3060,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Lovastatin,Lovastatin,13,27,810,85.28,,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Meclizine Hcl,Meclizine Hcl,19,19.7,240,145.58,13,#,,,,,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Metformin Hcl,Metformin Hcl,16,20,600,73.92,,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Metoprolol Succinate,Metoprolol Succinate,321,525.2,15661,6394.59,80,,212,388,4290.63,11569,,61
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Metoprolol Tartrate,Metoprolol Tartrate,81,106,3165,400.84,22,,56,77,234.45,2295,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Midodrine Hcl,Midodrine Hcl,14,16,430,1164.69,,,14,16,1164.69,430,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Naproxen,Naproxen,27,27,245,72.34,27,,14,14,42.43,118,,14
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Nitroglycerin,Nitroglycerin,65,67,1167,992.79,49,,37,37,523.55,571,,32
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Olmesartan Medoxomil,Olmesartan Medoxomil,35,61,1827,1041.99,,,35,61,1041.99,1827,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Omega-3 Acid Ethyl Esters,Omega-3 Acid Ethyl Esters,19,20,600,1249.49,,,19,20,1249.49,600,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Pacerone,Amiodarone Hcl,20,28,807,1356.67,,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Pantoprazole Sodium,Pantoprazole Sodium,59,92,2655,812.2,17,#,,,,,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Potassium Chloride,Potassium Chloride,47,79,2247,862.85,17,,25,49,612.84,1397,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Praluent Pen,Alirocumab,26,33.2,952,15926.8,,,15,22.2,10801.02,644,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Prasugrel Hcl,Prasugrel Hcl,35,48.7,1440,2386.85,,,13,25,854.32,750,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Pravastatin Sodium,Pravastatin Sodium,69,127,3810,1062.99,20,,51,97,871.13,2910,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Prednisone,Prednisone,20,20,88,37.14,19,#,,,,,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Ramipril,Ramipril,25,41,1230,210.17,,#,,,,,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Ranolazine Er,Ranolazine,74,97.5,2902,8690.43,19,,45,54,4043.8,1597,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Repatha Sureclick,Evolocumab,79,105.9,3052,50689.93,13,,52,72.7,34407.21,2100,*,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Rosuvastatin Calcium,Rosuvastatin Calcium,186,331.5,9884,4131.49,54,,153,276.5,3413.73,8234,#,
1851324446,Al-Hindi,Ahmad,Jonesboro,AR,5,Internal Medicine,S,Simvastatin,Simvastatin,19,41,1230,87.27,,,19,41,87.27,1230,*,
